sentence_id	translation	translator	sameEdition
SenEpist-P-03-8019	De quão maior satisfação usufrui aquele que contempla despreocupado não os comícios para eleger pretores ou cônsules, mas aqueles grandes comícios nos quais uns buscam honras anuais, outros poderes perpétuos, outros sucessos nas guerras e próperos triunfos, outros riquezas, outro matrimônios e filhos, outros a sua própria salvação e a dos seus!	José Dejalma Dezotti	TRUE
SenEpist-P-03-8020	De quão grande ânimo é o único a não pedir nada, a não suplicar nada e dizer, “nada tenho a ver contigo, fortuna;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8021	nâo te dou poder sobre mim.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8022	Sei que por ti os Catões são repelidos, os Vatínios são estimados.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8023	Não te peço nada.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-8024	Isso é tornar a fortuna destronada.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8025	É lícito, portanto, escrever-nos reciprocamente essas coisas e esgotar esta matéria sempre nova, observando em torno de nós tantos milhares de homens inquietos, que, para conseguirem algo pernicioso, se esforçam através dos males para o mal e pedem coisas que mais tarde devem ser evitadas ou até mesmo causar fastio.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8026	Pois a quem foi suficiente, depois de conseguir, aquilo que, quando desejava, lhe parecia excessivo?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8027	A felicidade não é, como pensam os homens, ambiciosa, mas pequena; e assim não sacia ninguém.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8028	Tu crês que essas coisas são altas porque te encontras longe delas; mas para aquele que chegou até elas são baixas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8029	Estou mentindo se ele não busca subir mais ainda: isso que tu julgas o ponto mais alto é um degrau.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8030	A todos, porém, a ignorância da verdade trata mal.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8031	Enganados pelos rumores, são levados como que para coisas boas, depois, tendo-as conseguido e sofrido muito, vêem que são más ou vazias ou menores do que estavam esperando;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8032	e a maior parte admira as coisas que de longe enganam e para o povão são boas as coisas grandes.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8033	Para que isto não nos ocorra também, investiguemos o que é o bem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8034	Variada foi sua interpretação, cada um o expressou de um modo diferente.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8035	Certos o definem assim: “O bem é o que convida os espíritos, o que os chama para si”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8036	A esta definição se opõe imediatamente: e se, na verdade, os convida, mas para a perdição?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8037	Tu sabes quão numerosos males são sedutores.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8038	O verdadeiro e o verossímil são diferentes entre si.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8039	Assim o que é bom se une ao verdadeiro; pois não é bom a não ser o verdadeiro.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8040	Mas o que convida para si e seduz é verossímil: insinua, solicita, atrai.[*]	José Dejalma Dezotti	TRUE
SenEpist-P-03-8041	Alguns definiram assim: “O bem é o que move o desejo de si mesmo, ou o que move o ímpeto do espírito para si”.[*]	José Dejalma Dezotti	TRUE
SenEpist-P-03-8042	E a esta se opõe o mesmo; pois movem o ímpeto do espírito muitas coisas que são buscadas para o mal dos que as buscam.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8043	Melhor aqueles que definiram assim: “O bem é o que move o ímpeto do espírito para si em conformidade com a natureza e, por fim, só deve ser buscado quando começa a ser desejável”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8044	Aí já é o honesto; pois isto se deve perfeitamente desejar.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8045	Esse tópico me aconselha a dizer que diferença há entre o bom e o honesto.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8046	Têm entre si algo misturado e inseparável: não pode ser bom a não ser aquele no qual há algo de honesto, e o honesto é sempre bom.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8047	Que diferença há, então, entre os dois?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8048	O honesto é o bem perfeito, com o qual a vida feliz se completa e com cujo contato as outras coisas se tornam também boas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8049	O que eu digo é o seguinte: há certas coisas nem boas nem más, como o serviço militar, o governo de uma província, a administração da justiça.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8050	Essas funções, quando são administradas honestamente, começam a ser boas e passam do duvidoso para o bem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8051	O bem se faz pela aliança do honesto, o honesto por si próprio é um bem;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8052	o bem deriva do honesto, o honesto existe por si mesmo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8053	O que é bom pôde ser mau; o que é honesto não pôde ser senão bom.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8054	Alguns deram esta definição: “O bem é aquilo que está em conformidade com a natureza”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8055	Presta atenção no que vou dizer: o que é um bem está em conformidade com a natureza: não segue que o que está em conformidade com a natureza seja também um bem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8056	Muitas coisas, na verdade, estão de acordo com a natureza, mas são tão pequenas que não lhes convém o nome de bem;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8057	pois são fúteis, devem ser desprezadas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8058	Não se deve desprezar nenhum bem menor;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8059	pois enquanto é exíguo não é um bem: quando começa a ser um bem, não é exíguo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8060	Onde reconhecemos um bem?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8061	Se está perfeitamente em conformidade com a natureza.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8062	“Admites”, dizes, “que o bem é o que está em conformidade com a natureza;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8063	esta é a sua característica.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8064	Admites também que, na verdade, outras coisas estão em conformidade com a natureza, mas que não são boas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8065	De que modo, então, aquele é um bem quando estas não são?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8066	De que modo ele chegou à outra característica quando ambas têm essa particularidade comum: estar em conformidade com a natureza?”	José Dejalma Dezotti	TRUE
SenEpist-P-03-8067	Evidentemente devido à sua própria grandeza.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8068	E não é novo que certas coisas mudem com o crescimento.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8069	Foi bebê; tornou-se jovem: se fez outra sua característica;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8070	pois aquele é irracional, este é racional.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8071	Certas coisas, com o crescimento, não só se tornam maiores, mas também outras.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8072	“Não se torna outro”, dizes, “o que se torna maior.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8073	Não faz nenhuma diferença se enches de vinho uma bilha ou um tonel: em ambos está a característica do vinho.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8074	Tanto uma pequena quantidade de mel quanto uma grande não são diferentes no sabor.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-8075	Pões exemplos inadequados; pois nesses a qualidade é a mesma; ainda que sejam aumentados, ela permanece.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8076	Certas coisas, mesmo aumentadas, perduram em seu gênero e em sua característica;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8077	a outras, depois de muitos aumentos, finalmente o último acréscimo as transforma e imprime uma nova condição diferente do que aquela em que estiveram.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8078	Uma única pedra faz a abóboda, aquela que acunha os lados inclinados e os une com sua intervenção.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8079	Por que o último acréscimo, mesmo pequeno, tem tanta importância?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8080	Porque ele não aumenta, mas completa.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8081	Certas coisas, em seu processo, deixam sua forma anterior e passam para uma nova.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8082	Quando o espírito desenvolveu algo por muito tempo e se cansou de buscar alcançar sua grandeza, isso começa a se chamar infinito;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8083	pois se tornou muito diferente do que foi, quando parecia grande, mas finito.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8084	Do mesmo modo pensamos em algo com dificuldade de ser dividido: por fim, aumentando essa dificuldade, descobriu-se que é indivisível.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8085	Assim também a partir daquilo que se movia a duras penas e com dificuldade avançamos para o imóvel.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8086	Por essa mesma razão alguma coisa estava em conformidade com a natureza: sua própria grandeza a levou para outra característica e a fez boa.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8087	Todas as vezes que acho alguma coisa, não fico esperando até que digas “vamos repartir”:	José Dejalma Dezotti	TRUE
SenEpist-P-03-8088	eu próprio me digo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8089	Queres saber o que é que eu achei?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8090	Abre teu bolso, é lucro puro.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8091	Vou ensinar como podes tornar-te rapidamente rico.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8092	Quão vivamente desejas ouvir!	José Dejalma Dezotti	TRUE
SenEpist-P-03-8093	E não sem razão: Vou te levar às maiores riquezas pelo caminho mai curto.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8094	Contudo vais precisar de um prestamista:	José Dejalma Dezotti	TRUE
SenEpist-P-03-8095	para que possas negociar, é preciso que faças um empréstimo, mas não quero que peças emprestado por meio de um intermediário, não quero que os corretores propalem teu nome. Te darei aquele prestamista catoniano, que te foi preparado: tomarás o empréstimo de ti mesmo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8096	Por muito pouco que seja, será suficiente se pedirmos a nós mesmos tudo o que nos faltar.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8097	Pois não há, meu querido Lucílio, nenhuma diferença se não desejas ou se tens.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8098	O resultado é o mesmo em ambos os casos: não serás atormentado.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8099	E eu não te recomendo que negues algo da natureza – é obstinada, não pode ser vencida, exige o seu – mas que saibas que tudo quanto excede a natureza é precário, não necessário.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8100	Tenho fome: devo comer.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8101	Se este pão é comum ou é de farinha especial não tem nenhuma importância para a natureza:	José Dejalma Dezotti	TRUE
SenEpist-P-03-8102	ela não quer deleitar o estômago, mas enchê-lo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8103	Tenho sede: se esta água é a que eu tomo do lago próximo ou aquela que guardo com muita neve para que se refresque com o frio exterior, não tem nenhuma importância para a natureza.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8104	Ela só exige isto, matar a sede;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8105	se é copo de ouro ou de cristal ou de mirra ou cálice de Tíbur ou a concha da mão, não faz nenhuma diferença.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8106	Olha o fim de todas as coisas e deixarás de lado as supérfluas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8107	A fome me chama: que minha mão se estenda para o que está mais perto; ela própria me recomendará o que eu pegar.[*]	José Dejalma Dezotti	TRUE
SenEpist-P-03-8108	O faminto não despreza nada.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8109	Queres saber então o que é que me tem deleitado?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8110	Me parece que foi dito nobremente: “O sábio é o mais tenaz buscador das riquezas naturais”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8111	“Me presenteias”, dizes, “com um prato vazio.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8112	O que é isso?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8113	Eu já tinha preparado meus cestos;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8114	estava olhando em torno em que mar eu iria me meter para fazer negócios, de que contato público eu iria tratar, que mercadorias eu iria mandar buscar.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8115	Isso é enganar, ensinar a pobreza quando prometeste riquezas.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-8116	Deste modo tu julgas pobre aquele a quem nada falta?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8117	“É por seu próprio mérito”, dizes, “e de sua paciência, não de sua fortuna.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-8118	Por isso, então, não o julgas rico porque suas riquezas não podem terminar?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8119	Preferes ter muito ou o suficiente?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8120	Quem tem muito, deseja mais,	José Dejalma Dezotti	TRUE
SenEpist-P-03-8121	o que é uma prova de que ele ainda não tem o suficiente; quem tem o suficiente conseguiu o que nunca acontece ao rico, o fim.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8122	Por acaso achas que essas não são riquezas porque ninguém foi proscrito por causa delas?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8123	Porque, por causa delas, nem o filho impingiu veneno a ninguém, nem a esposa?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8124	Por que na guerra estão seguras?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8125	Por que na paz estão ociosas?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8126	Porque nem é perigoso tê-las nem trabalhoso administrá-las?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8127	“Mas tem pouco quem apenas não tem frio, não tem fome, não tem sede.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-8128	Júpiter não tem mais.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8129	Nunca é pouco o que é suficiente, e nunca é muito o que não é suficiente.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8130	Após Dario e os Indos, Alexandre é pobre.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8131	Estou mentindo?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8132	Busca o que faça seu, explora mares desconhecidos, envia novas frotas ao oceano e, por assim dizer, rompe as próprias barreiras do mundo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8133	O que é suficiente para a natureza, não o é para o homem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8134	Encontrou-se quem desejava algo depois de tudo:	José Dejalma Dezotti	TRUE
SenEpist-P-03-8135	é tão grande a cegueira da mente e tão grande o esquecimento que cada um tem de seus começos, quando progrediu.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8136	Aquele há pouco não sem discussão senhor de um cantinho desconhecido, depois de ter tocado o limite da terra, terá de voltar através de seu próprio mundo, é triste	José Dejalma Dezotti	TRUE
SenEpist-P-03-8137	A ninguém o dinheiro tornou rico, ao contrário, incutiu em todos a maior cupidez.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8138	Queres saber qual é a causa disso?	José Dejalma Dezotti	TRUE
SenEpist-P-03-8139	Empreende em poder ter mais quem tem mais.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8140	Em suma, podes citar-me quem quiseres dentre aqueles cujos nomes se contam com Crasso e com Licino;	José Dejalma Dezotti	TRUE
SenEpist-P-03-8141	que ele traga o registro de seus bens e compute ao mesmo tempo tudo o que tem e tudo o que espera ter: esse, se crês em mim, é pobre, se em ti, pode ser.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8142	Mas este que se acomodou ao que a natureza exige não só está salvo da sensação de pobreza mas salvo do medo dela.[*]	José Dejalma Dezotti	TRUE
