sent_id	translation_JDD	DIFF
proiel_77944	Agora venho àquela pequena nota marginal no fim de tua carta, em que me aconselhas a respeito de tua irmã.	
proiel_77945	O assunto se encontra assim:	
proiel_77946	quando cheguei em Arpino, como meu irmão tinha vindo me ver, nossa primeira conversa e essa foi longa foi sobre ti;	
proiel_77947	disso eu cheguei àquelas coisas que eu e tu tínhamos falado entre nós sobre tua irmã na chácara de Túsculo.	
proiel_77948	Não vi nada tão tranquilo, nada tão em paz quanto estava então meu irmão em relação à tua irmã, de modo que, mesmo se tivesse havido uma suposta desavença por qualquer motivo, não estava à vista.	*
proiel_77949	Assim aquele dia.	
proiel_77950	No dia seguinte, partimos de Arpino.	
proiel_77951	A data fez que Quinto permanecesse em sua chácara em Arcas;	
proiel_85678	eu fiquei em Aquino, mas almoçamos na chácara de Arcas 	
proiel_77952	(conheces esta propriedade).	*
proiel_77953	Quando lá chegamos, Quinto, com muita amabilidade, disse: “Pompônia, convida as mulheres, 	*
proiel_85679	eu farei vir os homens”.	*
proiel_77954	Não pôde, segundo me pareceu ao menos, nada mais doce, e isso não só nas palavras, mas também no ânimo e na expressão.	
proiel_77955	Mas ela a nós que estávamos ouvindo diz: “eu sou aqui uma hóspeda”;	*
proiel_85680	isso, porém, devido, segundo minha opinião, ao que Estácio tinha se adiantado para prover o almoço para nós.	
proiel_77956	Então Quinto me diz: “Olha aí, eu aguento isso todos os dias.	*
proiel_77957	Dirás: 	*
proiel_85682	“Por favor, o que isso era?”	*
proiel_77958	Muita coisa; 	*
proiel_85683	até a mim me impressionou;	
proiel_85684	de um modo tão absurdo e áspero nas palavras e na expressão foi como ela respondeu.	
proiel_77959	Sofrendo, disfarcei.	
proiel_77960	Nos acomodamos todos, menos ela, 	*
proiel_85685	a quem Quinto mandou algo da mesa;	
proiel_77961	ela rejeitou.	
proiel_77962	Que mais?	
proiel_77963	Nada me pareceu mais amável que meu irmão, nada mais áspero que tua irmã;	
proiel_85686	e deixo de lado muitas coisas que causaram mais irritação em mim do que no próprio Quinto.	
proiel_77964	Dali eu fui para Aquino.	
proiel_77965	Quinto permaneceu na chácara de Arcas e no dia seguinte pela manhã veio até mim em Aquino e me contou que ela não quis dormir com ele e que, ao partir, estava tal como eu a tinha visto.	*
proiel_77966	Que queres que te diga?	
proiel_77967	Podes dizer a ela que, a meu ver, naquele dia lhe faltou civilidade.	
proiel_77968	Te escrevi estas coisas talvez com mais palavras do que era necessário para que vejas que é também teu o papel de instruir e aconselhar.	
proiel_77969	Resta que, antes de partires, leves a cabo as minhas solicitações para ti, me escrevas tudo, deixes fora Pomptino, quando partires cuides para que eu saiba, e tenhas a certeza de que nada, por hércules, é mais querido nem mais afetuoso do que tu.	*
proiel_77970	Despedi com todo carinho a Aulo Torquato em Minturnas, um homem excelente;	*
proiel_85687	gostaria que lhe expressasses em conversa que eu te escrevi algo.	
proiel_77971	No sexto dia antes dos idos de maio [10 de maio], quando remetia esta carta, eu partia da chácara de Pompeia, para ficar nesse dia com Pôncio na sua de Trébula;	*
proiel_77972	em seguida pensava em fazer sem nenhuma demora as viagens normais.	
proiel_77973	Enquanto eu estava na chácara de Cumas, veio à minha casa, o que me foi muito agradável, o nosso Hortênsio;	
proiel_85688	a ele, que pediu as minhas solicitações, dei-as todas, especialmente aquela, ou seja, que não permitisse, na medida de suas possibilidades, que as províncias fossem prorrogadas para mim;	
proiel_77974	gostaria que tu o apoiasses nisso e que lhe dissesses que ele fez que eu ficasse agradecido por ter vindo à minha casa e por ter prometido isso para mim e, além disso, o que fosse necessário.	
proiel_77975	Confirmei também para essa causa o nosso amigo Fúrnio, que eu vejo que para o próximo ano será tribuno da plebe.	*
proiel_77977	Tivemos como que uma pequenina Roma na chácara de Cumas;	
proiel_85690	pois não veio à minha casa.	
proiel_77979	“Como assim?	*
proiel_77980	Depois de Hortênsio ter vindo e enfermo e de tão longe, e Hortênsio! além disso depois de ter vindo a maior multidão, ele não veio?”	*
proiel_77981	Não, eu digo.	
proiel_77982	“Não viste então o homem?”	*
proiel_77983	perguntarás.	
proiel_77984	Como pude não vê-lo, se eu fazia a viagem pelo mercado dos puteolanos?	
proiel_77985	Lá o cumprimentei, enquanto ele, creio, resolvia algum assunto,	
proiel_85691	depois também eu disse que passasse bem, quando ele, saindo de sua chácara, me tinha perguntado se eu queria alguma coisa.	*
proiel_77986	Alguém julgaria que esse homem seja pouco agradecido ou que não deva ser louvado pelo simples fato de que não se esforçou para ser louvado?	
proiel_77987	Mas volto àquilo.	
proiel_77988	Não julgues que haja para mim outro consolo desse imenso desgosto, a não ser porque espero que ele não será mais longo do que meu mandato anual.	
proiel_77989	Muitos não creem que eu queira isso desse modo com base no costume dos outros:	
proiel_85692	tu, que sabes, usarás todo teu empenho, obviamente no momento em que isso deverá ser feito, quando tiveres voltado do Epiro.	
proiel_77990	Eu queria que me escrevesses sobre a república se houver algo em que estejas trabalhando.	
proiel_77991	Pois aqui ainda não tinha sido relatado suficientemente como César recebeu o fato de a decisão do senado ter sido registrada, e havia um rumor a respeito dos transpadanos de terem sido ordenados a nomearem os quadrúnviros;	*
proiel_77992	se isso é assim, temo grandes agitações.	
proiel_77993	Mas saberei alguma coisa com Pompeu.	
proiel_77994	No sexto dia antes dos idos de maio [10 de maio] vim na casa de Pôncio em sua chácara de Trébula;	*
proiel_77995	ali me foram entregues duas cartas tuas, enviadas por ti dois dias antes.	
proiel_77996	Mas, nesse mesmo dia, saindo da chácara de Pompéia, eu tinha dado a Filotimo uma carta para ti;	
proiel_85693	e agora, na verdade, não há, por certo, o que escrever.	
proiel_77997	Escreve que rumores há acerca da república;	
proiel_85695	peço-te, 	
proiel_85694	pois vejo nas cidades um enorme temor, mas muitas coisas vagas.	
proiel_77998	Eu gostaria de saber o que pensas desses assuntos e quando.	
proiel_77999	Não sei qual carta queres que te responda.	
proiel_78000	Pois eu ainda não tinha recebido nenhuma outra além daquelas duas que me foram entregues ao mesmo tempo na chácara de Trébula;	
proiel_85696	dessas uma tinha o edito de Públio Licínio	
proiel_89033	(tinha sido entregue nas nonas de maio [7 de maio]),	*
proiel_85697	a outra era uma resposta à minha de Minturnas.	*
proiel_78001	Como temo que houve algo mais importante na que não recebi a qual queres que eu responda!	*
proiel_78002	Te porei nas boas graças com Lêntulo.	
proiel_78003	Dionísio nos é de muita estima.	
proiel_78004	Teu Nicanor me dá uma notável ajuda.	
proiel_78005	Já me falta o que escrever e está amanhecendo.	
proiel_78006	Pensava estar hoje em Benevento.	*
proiel_78008	Da chácara trebulana de Pôncio, no quinto dia antes dos idos de maio [11 de maio]	*
proiel_78009	Ali recebi a carta que tu tinhas declarado ter enviado numa carta anterior,	
proiel_85699	a qual eu tinha respondido no mesmo dia da chácara trebulana de Pôncio.	
proiel_78010	E, na verdade, recebi em Benevento as tuas duas, das quais uma Funisulano me entregou muito de manhã, a outra, o meu secretário Túlio.	
proiel_78011	Eu estou muito agradecido com tua preocupação acerca daquela minha primeira e mais importante solicitação;	
proiel_85701	mas tua partida enfraquece a minha esperança.	
proiel_78013	(***), mas pela falta de recurso somos obrigados a ficar contentes com isso.	
proiel_78014	Quanto àquele outro de quem escreves que te pareceu não alheio, receio que minha filha não possa ser convencida e tu afirmas que é de difícil diagnóstico.	*
proiel_78015	Na verdade, eu sou fácil, mas tu estarás ausente e, estando eu ausente, a coisa ficará parada.	
proiel_78016	Terás a minha explicação.	
proiel_78017	Pois seria possível fazer-se algo aceitável em favor de Sérvio, se um de nós estivesse presente, com Servília agindo.	
proiel_78018	Agora, se a coisa já me parece bem, não vejo, contudo, um meio de atuar.	
proiel_78019	Agora venho a essa carta que recebi de Túlio.	
proiel_78020	Quanto a Marcelo, atuaste com diligência.	
proiel_78021	Portanto, se for feito um decreto do senado, escreverás a mim;	
proiel_85702	se não, levarás, mesmo assim, até o fim o assunto.	
proiel_85703	Pois será conveniente que me seja concedido algo e igualmente a Bíbulo.	
proiel_78022	Mas não duvido de que o decreto do senado seja aprovado, sobretudo naquilo em que haja proveito para o povo.	
proiel_78023	Quanto a Torquato, ótimo.	
proiel_78024	Quanto a Masão e a Lígure, quando chegarem.	
proiel_78025	Quanto àquilo que Queripo me pede (visto que também aqui me tomaste a tua preferência) oh, a província!	*
proiel_78026	até mesmo com este eu tenho de me preocupar?	*
proiel_78029	Pois quanto aos outros - mas ótimo o que tratasta com Escrofa.	*
proiel_78031	Quanto a Pomptino está bem o que escreves;	
proiel_78035	As coisas que ouviste acerca de Sicínio me deixam satisfeito, contanto que aquela exceção não se aplique em alguém que me tenha prestado um bom serviço;	
proiel_78036	Mas vou considerar,	
proiel_85705	pois aprovo o assunto.	
proiel_78037	O que eu decidir sobre a minha viagem e quando souber pelo próprio Pompeu o que ele fará a respeito dos cinco prefeitos farei que saibas.	
proiel_78038	Quanto a Ópio, fizeste bem de ter-lhe exposto acerca dos oitocentos mil sestércios e, visto que tens Filotimo, resolve esse assunto e inteira-te da conta e, para falar mais claramente, se tens apreço por mim, faz isso antes de partir;	*
proiel_78039	me terás livrado de uma grande preocupação.	
proiel_78040	Tens a minha resposta para tudo.	
proiel_78041	Ainda que eu quase deixei passar que te falta papel.	
proiel_78042	É meu o prejuízo, se, na verdade, por falta dele me escreves menos muitas coisas.	
proiel_78043	Mas toma essas duzentas folhas;	*
proiel_85706	ainda que o aperto desta página expressa a minha economia nisso.	
proiel_78044	Enquanto isso, espero os fatos e rumores ou ainda as coisas que porventura tens por certas a respeito de César;	
proiel_78045	Darás diligentemente aos outros e a Pomptino cartas a respeito de todos os assuntos.	
proiel_78046	Absolutamete não há o que te escrever;	
proiel_85707	pois não tenho o que te solicitar (pois nada foi deixado de lado) nem o que te contar (pois não há nada de novo) nem é hora de brincar;	*
proiel_85708	de tal modo muitas coisas me preocupam.	
proiel_78047	Fica sabendo apenas, no entanto, que entregamos esta nos idos de maio [15 de maio] de manhã, quando partíamos de Venúsia.	*
proiel_78048	Nesse dia, porém, creio que algo foi feito no senado;	
proiel_78049	portanto, que nos siga uma carta tua pela qual saibamos não só os fatos todos, mas também os rumores.	
proiel_78050	Recebê-la-emos em Brundísio;	
proiel_85709	pois o plano é esperar lá Pomptino para o dia que tu informaste na carta.	
proiel_78051	Nós, em Tarento, te escreveremos detalhadamente os diálogos que tivermos com Pompeu sobre a república;	*
proiel_78052	ainda que eu deseje saber precisamente até que dia eu posso convenientemente te escrever, isto é, por quanto tempo estarás em Roma, para que eu saiba para onde enviar as cartas de agora em diante ou não enviá-las em vão.	
proiel_78053	Mas antes de partires, que fique resolvido de uma vez aquilo dos vinte mil sestércios e dos oitocentos;	*
proiel_78054	eu gostaria que tivesses isso entre as coisas mais importantes e mais urgente, de modo que aquilo que eu comecei a querer por um conselho teu eu continue com tua ajuda.	
proiel_78055	Cheguei em Tarento no décimo quinto dia antes das calendas de junho [18 de maio]	*
proiel_85711	Como eu tinha resolvido esperar Pomptino, achei mais cômodo gastar esses dias com Pompeu até que ele chegasse, sobretudo porque eu via que isso era gratificante para ele, que até mesmo me pediu que eu estivesse com ele e em sua casa cotidianamente.	*
proiel_78057	O que eu aceitei com prazer;	
proiel_78058	pois ouvirei muitas falas brilhantes dele sobre a república,	
proiel_85712	e ainda me instruirei com resoluções idôneas para esse nosso negócio.	
proiel_78059	Mas já começo a me tornar mais breve ao escrever para ti, enquanto estou na dúvida se estás em Roma ou se já partiste;	*
proiel_78060	contudo, enquanto eu ignorar isso, vou te escrever alguma coisa, antes que eu cometa o erro de não te ser remetida por mim uma carta, quando pode ser remetida.	
proiel_78061	Contudo, já não tenho o que te solicitar ou o que te contar.	
proiel_78062	Solicitei todas as coisas;	
proiel_85713	e tu, na verdade, as realizarás, como prometeste.	
proiel_78063	Contarei quando eu tiver algo de novo.	
proiel_78064	Não deixarei, contudo, de rogar, enquanto eu achar que tu estás aí, que deixes resovida a dívida com César.	
proiel_78065	Espero avidamente tua carta, principalmente para saber a data de tua partida.	
proiel_78066	Cotidianamente, ou antes, a cada dia te envio cartas mais curtas;	*
proiel_85714	pois cotidianamente eu tenho mais suspeita de que tu já partiste para o Epiro.	*
proiel_78067	Mas, mesmo assim, para que saibas que eu cuidei da solicitação de que falamos antes, Pompeu diz que ele nomeará cinco novos prefeitos para a dispensa das funções judiciárias.	
