sentence_id	sentence	text_JDD	translation_JDD	norm_sentence	norm_text	isSameText
14487	tunc princeps sacerdotum scidit vestimenta sua dicens			tunc princeps sacerdotum scidit uestimenta sua dicens		FALSE
14488	blasphemavit			blasphemauit		FALSE
14489	quid adhuc egemus testibus			quid adhuc egemus testibus		FALSE
14490	ecce nunc audistis blasphemiam			ecce nunc audistis blasphemiam		FALSE
14491	quid vobis videtur			quid uobis uidetur		FALSE
14492	at illi respondentes dixerunt			at illi respondentes dixerunt		FALSE
14493	reus est mortis			reus est mortis		FALSE
47578	tunc expuerunt in faciem eius et colaphis eum ceciderunt			tunc expuerunt in faciem eius et colaphis eum ceciderunt		FALSE
47579	alii autem palmas in faciem ei dederunt dicentes			alii autem palmas in faciem ei dederunt dicentes		FALSE
14495	prophetiza nobis Christe			prophetiza nobis christe		FALSE
62981	quis est qui te percussit			quis est qui te percussit		FALSE
14496	Petrus vero sedebat foris in atrio			petrus uero sedebat foris in atrio		FALSE
14497	et accessit ad eum una ancilla dicens			et accessit ad eum una ancilla dicens		FALSE
14498	et tu cum Iesu Galilaeo eras			et tu cum iesu galilaeo eras		FALSE
14499	at ille negavit coram omnibus dicens			at ille negauit coram omnibus dicens		FALSE
14500	nescio quid dicis			nescio quid dicis		FALSE
14501	exeunte autem illo ianuam vidit eum alia et ait his qui erant ibi			exeunte autem illo ianuam uidit eum alia et ait his qui erant ibi		FALSE
14502	et hic erat cum Iesu Nazareno			et hic erat cum iesu nazareno		FALSE
14503	et iterum negavit cum iuramento quia			et iterum negauit cum iuramento quia		FALSE
62982	non novi hominem			non noui hominem		FALSE
14506	vere et tu ex illis es			uere et tu ex illis es		FALSE
14507	nam et loquella tua manifestum te facit			nam et loquella tua manifestum te facit		FALSE
62983	et post pusillum accesserunt qui stabant et dixerunt Petro			et post pusillum accesserunt qui stabant et dixerunt petro		FALSE
14508	tunc coepit detestari et iurare quia non novisset hominem			tunc coepit detestari et iurare quia non nouisset hominem		FALSE
14509	et continuo gallus cantavit			et continuo gallus cantauit		FALSE
14510	et recordatus est Petrus verbi Iesu quod dixerat			et recordatus est petrus uerbi iesu quod dixerat		FALSE
14511	priusquam gallus cantet ter me negabis			priusquam gallus cantet ter me negabis		FALSE
14512	et egressus foras ploravit amare			et egressus foras plorauit amare		FALSE
14513	mane autem facto consilium inierunt omnes principes sacerdotum et seniores populi adversus Iesum ut eum morti traderent			mane autem facto consilium inierunt omnes principes sacerdotum et seniores populi aduersus iesum ut eum morti traderent		FALSE
14514	et vinctum adduxerunt eum et tradiderunt Pontio Pilato praesidi			et uinctum adduxerunt eum et tradiderunt pontio pilato praesidi		FALSE
14515	tunc videns Iudas qui eum tradidit quod damnatus esset paenitentia ductus rettulit triginta argenteos principibus sacerdotum et senioribus dicens			tunc uidens iudas qui eum tradidit quod damnatus esset paenitentia ductus rettulit triginta argenteos principibus sacerdotum et senioribus dicens		FALSE
14516	peccavi tradens sanguinem iustum			peccaui tradens sanguinem iustum		FALSE
14517	at illi dixerunt			at illi dixerunt		FALSE
14518	quid ad nos			quid ad nos		FALSE
14519	tu videris			tu uideris		FALSE
14520	et proiectis argenteis in templo recessit			et proiectis argenteis in templo recessit		FALSE
14521	et abiens laqueo se suspendit			et abiens laqueo se suspendit		FALSE
14522	principes autem sacerdotum acceptis argenteis dixerunt			principes autem sacerdotum acceptis argenteis dixerunt		FALSE
14523	non licet mittere eos in corbanan quia pretium sanguinis est			non licet mittere eos in corbanan quia pretium sanguinis est		FALSE
14525	consilio autem inito emerunt ex illis agrum figuli in sepulturam peregrinorum			consilio autem inito emerunt ex illis agrum figuli in sepulturam peregrinorum		FALSE
14526	propter hoc vocatus est ager ille Acheldemach ager sanguinis usque in hodiernum diem			propter hoc uocatus est ager ille acheldemach ager sanguinis usque in hodiernum diem		FALSE
14527	tunc impletum est quod dictum est per Hieremiam prophetam dicentem			tunc impletum est quod dictum est per hieremiam prophetam dicentem		FALSE
14528	et acceperunt triginta argenteos pretium adpretiati quem adpretiaverunt a filiis Israhel			et acceperunt triginta argenteos pretium adpretiati quem adpretiauerunt a filiis israhel		FALSE
14529	et dederunt eos in agrum figuli sicut constituit mihi Dominus			et dederunt eos in agrum figuli sicut constituit mihi dominus		FALSE
14530	Iesus autem stetit ante praesidem et interrogavit eum praeses dicens			iesus autem stetit ante praesidem et interrogauit eum praeses dicens		FALSE
14531	tu es rex Iudaeorum			tu es rex iudaeorum		FALSE
14532	dicit ei Iesus			dicit ei iesus		FALSE
14533	tu dicis			tu dicis		FALSE
14534	et cum accusaretur a principibus sacerdotum et senioribus nihil respondit			et cum accusaretur a principibus sacerdotum et senioribus nihil respondit		FALSE
14535	tunc dicit illi Pilatus			tunc dicit illi pilatus		FALSE
14536	non audis quanta adversum te dicant testimonia			non audis quanta aduersum te dicant testimonia		FALSE
14537	et non respondit ei ad ullum verbum ita ut miraretur praeses vehementer			et non respondit ei ad ullum uerbum ita ut miraretur praeses uehementer		FALSE
14538	per diem autem sollemnem consueverat praeses dimittere populo unum vinctum quem voluissent			per diem autem sollemnem consueuerat praeses dimittere populo unum uinctum quem uoluissent		FALSE
14539	habebat autem tunc vinctum insignem qui dicebatur Barabbas			habebat autem tunc uinctum insignem qui dicebatur barabbas		FALSE
14540	congregatis ergo illis dixit Pilatus			congregatis ergo illis dixit pilatus		FALSE
14541	quem vultis dimittam vobis Barabban an Iesum qui dicitur Christus			quem uultis dimittam uobis barabban an iesum qui dicitur christus		FALSE
14543	sciebat enim quod per invidiam tradidissent eum			sciebat enim quod per inuidiam tradidissent eum		FALSE
14544	sedente autem illo pro tribunali misit ad illum uxor eius dicens			sedente autem illo pro tribunali misit ad illum uxor eius dicens		FALSE
14545	nihil tibi et iusto illi			nihil tibi et iusto illi		FALSE
14546	multa enim passa sum hodie per visum propter eum			multa enim passa sum hodie per uisum propter eum		FALSE
14547	princeps autem sacerdotum et seniores persuaserunt populis ut peterent Barabban Iesum vero perderent			princeps autem sacerdotum et seniores persuaserunt populis ut peterent barabban iesum uero perderent		FALSE
14548	respondens autem praeses ait illis			respondens autem praeses ait illis		FALSE
14549	quem vultis vobis de duobus dimitti			quem uultis uobis de duobus dimitti		FALSE
14550	at illi dixerunt			at illi dixerunt		FALSE
14551	Barabban			barabban		FALSE
14552	dicit illis Pilatus			dicit illis pilatus		FALSE
14553	quid igitur faciam de Iesu qui dicitur Christus			quid igitur faciam de iesu qui dicitur christus		FALSE
14554	dicunt omnes			dicunt omnes		FALSE
14555	crucifigatur			crucifigatur		FALSE
14556	ait illis praeses			ait illis praeses		FALSE
14557	quid enim mali fecit			quid enim mali fecit		FALSE
14558	at illi magis clamabant dicentes			at illi magis clamabant dicentes		FALSE
14559	crucifigatur			crucifigatur		FALSE
14560	videns autem Pilatus quia nihil proficeret sed magis tumultus fieret accepta aqua lavit manus coram populo dicens			uidens autem pilatus quia nihil proficeret sed magis tumultus fieret accepta aqua lauit manus coram populo dicens		FALSE
14562	innocens ego sum a sanguine iusti huius			innocens ego sum a sanguine iusti huius		FALSE
14563	vos videritis			uos uideritis		FALSE
14564	et respondens universus populus dixit			et respondens uniuersus populus dixit		FALSE
14565	sanguis eius super nos et super filios nostros			sanguis eius super nos et super filios nostros		FALSE
14566	tunc dimisit illis Barabban			tunc dimisit illis barabban		FALSE
14567	Iesum autem flagellatum tradidit eis ut crucifigeretur			iesum autem flagellatum tradidit eis ut crucifigeretur		FALSE
14568	tunc milites praesidis suscipientes Iesum in praetorio congregaverunt ad eum universam cohortem			tunc milites praesidis suscipientes iesum in praetorio congregauerunt ad eum uniuersam cohortem		FALSE
14569	et exuentes eum clamydem coccineam circumdederunt ei et plectentes coronam de spinis posuerunt super caput eius et harundinem in dextera eius			et exuentes eum clamydem coccineam circumdederunt ei et plectentes coronam de spinis posuerunt super caput eius et harundinem in dextera eius		FALSE
14570	et genu flexo ante eum inludebant dicentes			et genu flexo ante eum inludebant dicentes		FALSE
14571	have rex Iudaeorum			haue rex iudaeorum		FALSE
14572	et expuentes in eum acceperunt harundinem et percutiebant caput eius			et expuentes in eum acceperunt harundinem et percutiebant caput eius		FALSE
14573	et postquam inluserunt ei exuerunt eum clamydem et induerunt eum vestimentis eius et duxerunt eum ut crucifigerent			et postquam inluserunt ei exuerunt eum clamydem et induerunt eum uestimentis eius et duxerunt eum ut crucifigerent		FALSE
14574	exeuntes autem invenerunt hominem cyreneum nomine Simonem			exeuntes autem inuenerunt hominem cyreneum nomine simonem		FALSE
14575	hunc angariaverunt ut tolleret crucem eius			hunc angariauerunt ut tolleret crucem eius		FALSE
14576	et venerunt in locum qui dicitur Golgotha quod est Calvariae locus			et uenerunt in locum qui dicitur golgotha quod est caluariae locus		FALSE
14577	et dederunt ei vinum bibere cum felle mixtum			et dederunt ei uinum bibere cum felle mixtum		FALSE
14578	et cum gustasset noluit bibere			et cum gustasset noluit bibere		FALSE
14579	postquam autem crucifixerunt eum diviserunt vestimenta eius sortem mittentes et sedentes servabant eum			postquam autem crucifixerunt eum diuiserunt uestimenta eius sortem mittentes et sedentes seruabant eum		FALSE
14582	et inposuerunt super caput eius causam ipsius scriptam			et inposuerunt super caput eius causam ipsius scriptam		FALSE
14583	hic est Iesus rex Iudaeorum			hic est iesus rex iudaeorum		FALSE
14584	tunc crucifixi sunt cum eo duo latrones unus a dextris et unus a sinistris			tunc crucifixi sunt cum eo duo latrones unus a dextris et unus a sinistris		FALSE
14586	praetereuntes autem blasphemabant eum moventes capita sua et dicentes			praetereuntes autem blasphemabant eum mouentes capita sua et dicentes		FALSE
14587	qui destruit templum et in triduo illud reaedificat salva te met ipsum			qui destruit templum et in triduo illud reaedificat salua te met ipsum		FALSE
14589	si Filius Dei es descende de cruce			si filius dei es descende de cruce		FALSE
14590	similiter et principes sacerdotum inludentes cum scribis et senioribus dicentes			similiter et principes sacerdotum inludentes cum scribis et senioribus dicentes		FALSE
14591	alios salvos fecit			alios saluos fecit		FALSE
14592	si rex Israhel est descendat nunc de cruce et credemus ei			si rex israhel est descendat nunc de cruce et credemus ei		FALSE
62984	se ipsum non potest salvum facere			se ipsum non potest saluum facere		FALSE
14595	dixit enim quia			dixit enim quia		FALSE
14597	Dei Filius sum			dei filius sum		FALSE
47580	confidet in Deo			confidet in deo		FALSE
47581	liberet nunc eum si vult			liberet nunc eum si uult		FALSE
62985	id ipsum autem et latrones qui fixi erant cum eo inproperabant ei			id ipsum autem et latrones qui fixi erant cum eo inproperabant ei		FALSE
14598	a sexta autem hora tenebrae factae sunt super universam terram usque ad horam nonam			a sexta autem hora tenebrae factae sunt super uniuersam terram usque ad horam nonam		FALSE
14599	et circa horam nonam clamavit Iesus voce magna dicens			et circa horam nonam clamauit iesus uoce magna dicens		FALSE
14600	Heli Heli lema sabacthani			heli heli lema sabacthani		FALSE
14601	hoc est			hoc est		FALSE
14602	Deus meus Deus meus ut quid dereliquisti me			deus meus deus meus ut quid dereliquisti me		FALSE
14603	quidam autem illic stantes et audientes dicebant			quidam autem illic stantes et audientes dicebant		FALSE
14604	Heliam vocat iste			heliam uocat iste		FALSE
14605	et continuo currens unus ex eis acceptam spongiam implevit aceto et inposuit harundini et dabat ei bibere			et continuo currens unus ex eis acceptam spongiam impleuit aceto et inposuit harundini et dabat ei bibere		FALSE
14606	ceteri vero dicebant			ceteri uero dicebant		FALSE
14607	sine			sine		FALSE
62986	videamus an veniat Helias liberans eum			uideamus an ueniat helias liberans eum		FALSE
14608	Iesus autem iterum clamans voce magna emisit spiritum			iesus autem iterum clamans uoce magna emisit spiritum		FALSE
14609	et ecce velum templi scissum est in duas partes a summo usque deorsum			et ecce uelum templi scissum est in duas partes a summo usque deorsum		FALSE
14610	et terra mota est et petrae scissae sunt et monumenta aperta sunt			et terra mota est et petrae scissae sunt et monumenta aperta sunt		FALSE
14611	et multa corpora sanctorum qui dormierant surrexerunt			et multa corpora sanctorum qui dormierant surrexerunt		FALSE
14612	et exeuntes de monumentis post resurrectionem eius venerunt in sanctam civitatem et apparuerunt multis			et exeuntes de monumentis post resurrectionem eius uenerunt in sanctam ciuitatem et apparuerunt multis		FALSE
14613	centurio autem et qui cum eo erant custodientes Iesum viso terraemotu et his quae fiebant timuerunt valde dicentes			centurio autem et qui cum eo erant custodientes iesum uiso terraemotu et his quae fiebant timuerunt ualde dicentes		FALSE
14614	vere Dei Filius erat iste			uere dei filius erat iste		FALSE
14615	erant autem ibi mulieres multae a longe quae secutae erant Iesum a Galilaea ministrantes ei			erant autem ibi mulieres multae a longe quae secutae erant iesum a galilaea ministrantes ei		FALSE
